chrom	exonStarts	exonEnds	cdsStart	cdsEnd	strand	exon_count	txStart	txEnd	mature_mRNA_Length	Name	ID
chr1_KN196473v1_fix	42159	42211	42211	42211	+	1	42159	42211	52	MIR1976	NR_031740.1
chr1_KN538361v1_fix	120402	120489	120489	120489	+	1	120402	120489	87	MIR3972	NR_039768.1
chr1_KZ208906v1_fix	53272	53351	53351	53351	+	1	53272	53351	79	MIR4666A	NR_039812.1
chr1_MU273331v1_alt	432078	432147	432147	432147	-	1	432078	432147	69	MIR4735	NR_039888.1
chr1_MU273333v1_fix	1274109	1274182	1274182	1274182	-	1	1274109	1274182	73	MIR3675	NR_037446.1
chr2_MU273339v1_alt	359994	360071	360071	360071	+	1	359994	360071	77	MIR4784	NR_039945.1
chr2_MU273341v1_fix	83051	83121	83121	83121	+	1	83051	83121	70	MIR1245A	NR_031647.1
chr2_MU273341v1_fix	83052	83121	83121	83121	-	1	83052	83121	69	MIR1245B	NR_039947.1
chr2_MU273341v1_fix	100589	100652	100652	100652	+	1	100589	100652	63	MIR3606	NR_037401.1
chr3_KI270779v1_alt	69897	69994	69994	69994	+	1	69897	69994	97	MIR570	NR_030296.1
chr3_KI270780v1_alt	130709	130858	130858	130858	-	1	130709	130858	149	MIR548I1	NR_031687.1
chr3_KI270895v1_alt	92902	92999	92999	92999	-	1	92902	92999	97	MIR570	NR_030296.1
chr3_KI270924v1_alt	96546	96643	96643	96643	-	1	96546	96643	97	MIR570	NR_030296.1
chr3_KI270934v1_alt	93464	93561	93561	93561	-	1	93464	93561	97	MIR570	NR_030296.1
chr3_KI270935v1_alt	69897	69994	69994	69994	+	1	69897	69994	97	MIR570	NR_030296.1
chr3_KI270936v1_alt	94176	94273	94273	94273	-	1	94176	94273	97	MIR570	NR_030296.1
chr3_KI270937v1_alt	95613	95710	95710	95710	-	1	95613	95710	97	MIR570	NR_030296.1
chr3_KN196475v1_fix	387237	387331	387331	387331	+	1	387237	387331	94	MIR564	NR_030290.1
chr3_KV766192v1_fix	245663	245728	245728	245728	+	1	245663	245728	65	MIR3714	NR_037465.1
chr3_KZ559102v1_alt	36335	36417	36417	36417	+	1	36335	36417	82	MIR4789	NR_039952.1
chr5_KI270792v1_alt	81061	81140	81140	81140	-	1	81061	81140	79	MIR4635	NR_039778.1
chr5_KI270793v1_alt	92688	92731	92731	92731	+	1	92688	92731	43	MIR4456	NR_039661.1
chr5_KV575244v1_fix	563850	563919	563919	563919	-	1	563850	563919	69	MIR1229	NR_031598.1
chr6_GL000250v2_alt	3502631	3502718	3502718	3502718	-	1	3502631	3502718	87	MIR6721	NR_106779.1
chr6_GL000250v2_alt	3512417	3512478	3512478	3512478	+	1	3512417	3512478	61	MIR6833	NR_106891.1
chr6_GL000250v2_alt	4056051	4056119	4056119	4056119	-	1	4056051	4056119	68	MIR3135B	NR_039668.1
chr6_GL000251v2_alt	2064055	2064141	2064141	2064141	+	1	2064055	2064141	86	MIR877	NR_030615.1
chr6_GL000251v2_alt	2370651	2370741	2370741	2370741	+	1	2370651	2370741	90	MIR4640	NR_039783.1
chr6_GL000251v2_alt	2835583	2835676	2835676	2835676	-	1	2835583	2835676	93	MIR6891	NR_106951.1
chr6_GL000251v2_alt	3111073	3111145	3111145	3111145	+	1	3111073	3111145	72	MIR6832	NR_106890.1
chr6_GL000251v2_alt	3178319	3178382	3178382	3178382	-	1	3178319	3178382	63	MIR4646	NR_039789.1
chr6_GL000251v2_alt	3608381	3608468	3608468	3608468	-	1	3608381	3608468	87	MIR6721	NR_106779.1
chr6_GL000251v2_alt	3618167	3618228	3618228	3618228	+	1	3618167	3618228	61	MIR6833	NR_106891.1
chr6_GL000251v2_alt	4163485	4163553	4163553	4163553	-	1	4163485	4163553	68	MIR3135B	NR_039668.1
chr6_GL000251v2_alt	4619335	4619445	4619445	4619445	+	1	4619335	4619445	110	MIR219A1	NR_029633.1
chr6_GL000251v2_alt	4698711	4698774	4698774	4698774	-	1	4698711	4698774	63	MIR6873	NR_106933.1
chr6_GL000251v2_alt	4701729	4701810	4701810	4701810	+	1	4701729	4701810	81	MIR6834	NR_106892.1
chr6_GL000252v2_alt	1840164	1840250	1840250	1840250	+	1	1840164	1840250	86	MIR877	NR_030615.1
chr6_GL000252v2_alt	2147176	2147266	2147266	2147266	+	1	2147176	2147266	90	MIR4640	NR_039783.1
chr6_GL000252v2_alt	2881550	2881622	2881622	2881622	+	1	2881550	2881622	72	MIR6832	NR_106890.1
chr6_GL000252v2_alt	2948792	2948855	2948855	2948855	-	1	2948792	2948855	63	MIR4646	NR_039789.1
chr6_GL000252v2_alt	3204613	3204715	3204715	3204715	-	1	3204613	3204715	102	MIR1236	NR_031601.1
chr6_GL000252v2_alt	3994661	3994729	3994729	3994729	-	1	3994661	3994729	68	MIR3135B	NR_039668.1
chr6_GL000252v2_alt	4451333	4451443	4451443	4451443	+	1	4451333	4451443	110	MIR219A1	NR_029633.1
chr6_GL000252v2_alt	4530744	4530807	4530807	4530807	-	1	4530744	4530807	63	MIR6873	NR_106933.1
chr6_GL000252v2_alt	4533762	4533843	4533843	4533843	+	1	4533762	4533843	81	MIR6834	NR_106892.1
chr6_GL000253v2_alt	1894560	1894646	1894646	1894646	+	1	1894560	1894646	86	MIR877	NR_030615.1
chr6_GL000253v2_alt	2201124	2201214	2201214	2201214	+	1	2201124	2201214	90	MIR4640	NR_039783.1
chr6_GL000253v2_alt	2663835	2663928	2663928	2663928	-	1	2663835	2663928	93	MIR6891	NR_106951.1
chr6_GL000253v2_alt	2938827	2938899	2938899	2938899	+	1	2938827	2938899	72	MIR6832	NR_106890.1
chr6_GL000253v2_alt	3006076	3006139	3006139	3006139	-	1	3006076	3006139	63	MIR4646	NR_039789.1
chr6_GL000253v2_alt	3475010	3475097	3475097	3475097	-	1	3475010	3475097	87	MIR6721	NR_106779.1
chr6_GL000253v2_alt	3484796	3484857	3484857	3484857	+	1	3484796	3484857	61	MIR6833	NR_106891.1
chr6_GL000253v2_alt	4169253	4169321	4169321	4169321	-	1	4169253	4169321	68	MIR3135B	NR_039668.1
chr6_GL000253v2_alt	4627311	4627421	4627421	4627421	+	1	4627311	4627421	110	MIR219A1	NR_029633.1
chr6_GL000254v2_alt	1928377	1928463	1928463	1928463	+	1	1928377	1928463	86	MIR877	NR_030615.1
chr6_GL000254v2_alt	2235031	2235121	2235121	2235121	+	1	2235031	2235121	90	MIR4640	NR_039783.1
chr6_GL000254v2_alt	2975666	2975738	2975738	2975738	+	1	2975666	2975738	72	MIR6832	NR_106890.1
chr6_GL000254v2_alt	3042901	3042964	3042964	3042964	-	1	3042901	3042964	63	MIR4646	NR_039789.1
chr6_GL000254v2_alt	3298874	3298976	3298976	3298976	-	1	3298874	3298976	102	MIR1236	NR_031601.1
chr6_GL000254v2_alt	3512050	3512137	3512137	3512137	-	1	3512050	3512137	87	MIR6721	NR_106779.1
chr6_GL000254v2_alt	3521834	3521895	3521895	3521895	+	1	3521834	3521895	61	MIR6833	NR_106891.1
chr6_GL000254v2_alt	4049280	4049348	4049348	4049348	-	1	4049280	4049348	68	MIR3135B	NR_039668.1
chr6_GL000254v2_alt	4643787	4643897	4643897	4643897	+	1	4643787	4643897	110	MIR219A1	NR_029633.1
chr6_GL000254v2_alt	4723162	4723225	4723225	4723225	-	1	4723162	4723225	63	MIR6873	NR_106933.1
chr6_GL000254v2_alt	4726180	4726261	4726261	4726261	+	1	4726180	4726261	81	MIR6834	NR_106892.1
chr6_GL000255v2_alt	1839420	1839506	1839506	1839506	+	1	1839420	1839506	86	MIR877	NR_030615.1
chr6_GL000255v2_alt	2146050	2146140	2146140	2146140	+	1	2146050	2146140	90	MIR4640	NR_039783.1
chr6_GL000255v2_alt	2889604	2889676	2889676	2889676	+	1	2889604	2889676	72	MIR6832	NR_106890.1
chr6_GL000255v2_alt	2956862	2956925	2956925	2956925	-	1	2956862	2956925	63	MIR4646	NR_039789.1
chr6_GL000255v2_alt	3212808	3212910	3212910	3212910	-	1	3212808	3212910	102	MIR1236	NR_031601.1
chr6_GL000255v2_alt	3393230	3393317	3393317	3393317	-	1	3393230	3393317	87	MIR6721	NR_106779.1
chr6_GL000255v2_alt	3403016	3403077	3403077	3403077	+	1	3403016	3403077	61	MIR6833	NR_106891.1
chr6_GL000255v2_alt	3944202	3944270	3944270	3944270	-	1	3944202	3944270	68	MIR3135B	NR_039668.1
chr6_GL000255v2_alt	4402242	4402352	4402352	4402352	+	1	4402242	4402352	110	MIR219A1	NR_029633.1
chr6_GL000255v2_alt	4481650	4481713	4481713	4481713	-	1	4481650	4481713	63	MIR6873	NR_106933.1
chr6_GL000255v2_alt	4484668	4484749	4484749	4484749	+	1	4484668	4484749	81	MIR6834	NR_106892.1
chr6_GL000256v2_alt	1885092	1885178	1885178	1885178	+	1	1885092	1885178	86	MIR877	NR_030615.1
chr6_GL000256v2_alt	2657461	2657554	2657554	2657554	-	1	2657461	2657554	93	MIR6891	NR_106951.1
chr6_GL000256v2_alt	2933067	2933139	2933139	2933139	+	1	2933067	2933139	72	MIR6832	NR_106890.1
chr6_GL000256v2_alt	3000327	3000390	3000390	3000390	-	1	3000327	3000390	63	MIR4646	NR_039789.1
chr6_GL000256v2_alt	3258027	3258129	3258129	3258129	-	1	3258027	3258129	102	MIR1236	NR_031601.1
chr6_GL000256v2_alt	3486236	3486323	3486323	3486323	-	1	3486236	3486323	87	MIR6721	NR_106779.1
chr6_GL000256v2_alt	3496022	3496083	3496083	3496083	+	1	3496022	3496083	61	MIR6833	NR_106891.1
chr6_GL000256v2_alt	4150057	4150125	4150125	4150125	-	1	4150057	4150125	68	MIR3135B	NR_039668.1
chr6_GL000256v2_alt	4887055	4887162	4887162	4887162	+	1	4887055	4887162	107	MIR5004	NR_049800.1
chr6_KI270798v1_alt	57998	58082	58082	58082	+	1	57998	58082	84	MIR4644	NR_039787.1
chr7_KI270803v1_alt	458124	458201	458201	458201	+	1	458124	458201	77	MIR11400	NR_162121.1
chr7_KZ208912v1_fix	2049	2164	2164	2164	+	1	2049	2164	115	MIR6892	NR_106952.1
chr8_KI270816v1_alt	210129	210200	210200	210200	-	1	210129	210200	71	MIR4664	NR_039810.1
chr8_KI270816v1_alt	290003	290089	290089	290089	-	1	290003	290089	86	MIR937	NR_030633.1
chr8_KI270820v1_alt	22609	22681	22681	22681	-	1	22609	22681	72	MIR1302-7	NR_031636.1
chr8_KI270821v1_alt	606	683	683	683	+	1	606	683	77	MIR596	NR_030326.1
chr8_KI270821v1_alt	259878	259930	259930	259930	+	1	259878	259930	52	MIR7160	NR_106983.1
chr8_KI270926v1_alt	213782	213850	213850	213850	+	1	213782	213850	68	MIR3674	NR_037445.1
chr8_KZ208914v1_fix	47848	47918	47918	47918	-	1	47848	47918	70	MIR6848	NR_106907.1
chr8_KZ208914v1_fix	124751	124833	124833	124833	-	1	124751	124833	82	MIR939	NR_030635.1
chr8_KZ208914v1_fix	130688	130768	130768	130768	-	1	130688	130768	80	MIR1234	NR_031600.2
chr8_KZ208914v1_fix	130879	130948	130948	130948	-	1	130879	130948	69	MIR6849	NR_106908.1
chr8_KZ208915v1_fix	17393	17490	17490	17490	-	1	17393	17490	97	MIR8055	NR_107022.1
chr8_KZ208915v1_fix	140433	140514	140514	140514	+	1	140433	140514	81	MIR4659A	NR_039803.1
chr8_KZ208915v1_fix	140437	140510	140510	140510	-	1	140437	140510	73	MIR4659B	NR_039807.1
chr8_KZ208915v1_fix	2311705	2311802	2311802	2311802	+	1	2311705	2311802	97	MIR598	NR_030328.1
chr8_KZ208915v1_fix	2521688	2521759	2521759	2521759	+	1	2521688	2521759	71	MIR1322	NR_031711.1
chr8_KZ208915v1_fix	2680030	2680123	2680123	2680123	-	1	2680030	2680123	93	MIR4286	NR_036248.1
chr8_KZ208915v1_fix	3445251	3445336	3445336	3445336	+	1	3445251	3445336	85	MIR124-1	NR_029668.1
chr8_KZ208915v1_fix	3609805	3609902	3609902	3609902	-	1	3609805	3609902	97	MIR597	NR_030327.1
chr8_KZ208915v1_fix	4303459	4303533	4303533	4303533	-	1	4303459	4303533	74	MIR4660	NR_039804.1
chr8_KZ208915v1_fix	5914485	5914544	5914544	5914544	+	1	5914485	5914544	59	MIR5692A2	NR_049876.1
chr8_KZ208915v1_fix	5922579	5922652	5922652	5922652	-	1	5922579	5922652	73	MIR3926-1	NR_037492.1
chr8_KZ208915v1_fix	5922584	5922647	5922647	5922647	+	1	5922584	5922647	63	MIR3926-2	NR_037495.1
chr8_MU273361v1_fix	43464	43526	43526	43526	-	1	43464	43526	62	MIR6844	NR_106903.1
chr9_MU273364v1_fix	232108	232178	232178	232178	-	1	232108	232178	70	MIR4289	NR_036252.1
chr9_MU273365v1_fix	127186	127276	127276	127276	-	1	127186	127276	90	MIR3651	NR_037424.1
chr9_MU273365v1_fix	362710	362785	362785	362785	-	1	362710	362785	75	MIR4670	NR_039817.1
chrX_MU273394v1_fix	97739	97850	97850	97850	-	1	97739	97850	111	MIR766	NR_030413.1
chrX_MU273395v1_alt	7336	7417	7417	7417	-	1	7336	7417	81	MIR105-1	NR_029521.1
chrX_MU273395v1_alt	8538	8647	8647	8647	-	1	8538	8647	109	MIR767	NR_030409.1
chrX_MU273395v1_alt	9529	9610	9610	9610	-	1	9529	9610	81	MIR105-2	NR_029522.1
chr11_JH159137v1_alt	61714	61823	61823	61823	+	1	61714	61823	109	MIR6128	NR_106743.1
chr11_KI270832v1_alt	97743	97853	97853	97853	-	1	97743	97853	110	MIR210	NR_029623.1
chr11_ML143358v1_fix	49966	50039	50039	50039	-	1	49966	50039	73	MIR4298	NR_036185.1
chr11_ML143358v1_fix	70547	70650	70650	70650	+	1	70547	70650	103	MIR7847	NR_107001.1
chr11_ML143358v1_fix	189280	189353	189353	189353	-	1	189280	189353	73	MIR675	NR_030533.1
chr11_ML143359v1_fix	39775	39891	39891	39891	+	1	39775	39891	116	MIR548K	NR_031624.1
chr11_ML143360v1_fix	139238	139312	139312	139312	+	1	139238	139312	74	MIR3159	NR_036116.1
chr12_KN538369v1_fix	80949	81034	81034	81034	+	1	80949	81034	85	MIR1244-4	NR_128710.1
chr12_KZ208916v1_fix	2458	2524	2524	2524	-	1	2458	2524	66	MIR3649	NR_037422.1
chr14_KI270846v1_alt	88884	88949	88949	88949	+	1	88884	88949	65	MIR8071-1	NR_107038.1
chr14_KI270846v1_alt	107936	108001	108001	108001	+	1	107936	108001	65	MIR8071-2	NR_107059.1
chr14_KI270846v1_alt	325281	325341	325341	325341	-	1	325281	325341	60	MIR4539	NR_130468.1
chr14_KI270846v1_alt	325892	325944	325944	325944	-	1	325892	325944	52	MIR4507	NR_039730.1
chr14_KI270846v1_alt	325933	326011	326011	326011	-	1	325933	326011	78	MIR4538	NR_130467.1
chr14_KI270846v1_alt	327252	327322	327322	327322	-	1	327252	327322	70	MIR4537	NR_130466.1
chr14_KI270846v1_alt	1342058	1342173	1342173	1342173	-	1	1342058	1342173	115	MIR5195	NR_049827.1
chr14_KI270847v1_alt	1062787	1062864	1062864	1062864	-	1	1062787	1062864	77	MIR4506	NR_039728.1
chr14_KZ208920v1_fix	444466	444543	444543	444543	-	1	444466	444543	77	MIR7703	NR_106990.1
chr15_GL383554v1_alt	125750	125844	125844	125844	+	1	125750	125844	94	MIR4509-2	NR_039733.1
chr15_GL383554v1_alt	190331	190425	190425	190425	-	1	190331	190425	94	MIR4509-3	NR_039734.1
chr15_GL383555v2_alt	132050	132150	132150	132150	+	1	132050	132150	100	MIR4311	NR_036196.1
chr15_KI270848v1_alt	298334	298428	298428	298428	+	1	298334	298428	94	MIR4509-1	NR_039732.1
chr15_KI270849v1_alt	41191	41241	41241	41241	+	1	41191	41241	50	MIR10393	NR_162102.1
chr15_KI270852v1_alt	164331	164406	164406	164406	+	1	164331	164406	75	MIR3118-3	NR_036063.2
chr15_KI270852v1_alt	271843	271925	271925	271925	+	1	271843	271925	82	MIR5701-2	NR_049895.1
chr15_KI270905v1_alt	702095	702189	702189	702189	+	1	702095	702189	94	MIR4509-2	NR_039733.1
chr15_KI270905v1_alt	766548	766642	766642	766642	-	1	766548	766642	94	MIR4509-3	NR_039734.1
chr15_KI270905v1_alt	3350801	3350911	3350911	3350911	-	1	3350801	3350911	110	MIR211	NR_029624.1
chr15_KI270906v1_alt	167336	167430	167430	167430	+	1	167336	167430	94	MIR4509-1	NR_039732.1
chr15_KN538374v1_fix	588309	588403	588403	588403	+	1	588309	588403	94	MIR4509-2	NR_039733.1
chr15_KN538374v1_fix	652762	652856	652856	652856	-	1	652762	652856	94	MIR4509-3	NR_039734.1
chr15_KN538374v1_fix	3238349	3238459	3238459	3238459	-	1	3238349	3238459	110	MIR211	NR_029624.1
chr15_ML143369v1_fix	66595	66733	66733	66733	-	1	66595	66733	138	MIR1302-10	NR_036267.1
chr15_ML143369v1_fix	79660	79728	79728	79728	+	1	79660	79728	68	MIR6859-3	NR_107063.1
chr15_ML143370v1_fix	240625	240701	240701	240701	-	1	240625	240701	76	MIR6881	NR_106941.1
chr15_ML143371v1_fix	1077669	1077744	1077744	1077744	+	1	1077669	1077744	75	MIR3118-2	NR_036062.2
chr15_ML143371v1_fix	1185173	1185255	1185255	1185255	+	1	1185173	1185255	82	MIR5701-1	NR_049886.1
chr15_ML143371v1_fix	1453545	1453597	1453597	1453597	-	1	1453545	1453597	52	MIR1268A	NR_031672.1
chr15_ML143371v1_fix	1995617	1995692	1995692	1995692	+	1	1995617	1995692	75	MIR3118-3	NR_036063.2
chr15_ML143371v1_fix	2103119	2103201	2103201	2103201	+	1	2103119	2103201	82	MIR5701-2	NR_049895.1
chr15_ML143371v1_fix	2949969	2950051	2950051	2950051	-	1	2949969	2950051	82	MIR5701-3	NR_128721.1
chr15_ML143371v1_fix	3057311	3057381	3057381	3057381	-	1	3057311	3057381	70	MIR3118-4	NR_036134.1
chr15_ML143371v1_fix	4092583	4092677	4092677	4092677	+	1	4092583	4092677	94	MIR4509-1	NR_039732.1
chr15_ML143371v1_fix	4509533	4509603	4509603	4509603	-	1	4509533	4509603	70	MIR4508	NR_039731.1
chr16_KI270853v1_alt	507514	507667	507667	507667	+	1	507514	507667	153	MIR3180-4	NR_037466.1
chr16_KI270853v1_alt	510465	510549	510549	510549	-	1	510465	510549	84	MIR4516	NR_039741.1
chr16_KI270853v1_alt	528362	528433	528433	528433	+	1	528362	528433	71	MIR6511B2	NR_106965.1
chr16_KI270853v1_alt	659286	659363	659363	659363	+	1	659286	659363	77	MIR1972-2	NR_036265.1
chr16_KI270853v1_alt	738857	738917	738917	738917	-	1	738857	738917	60	MIR6770-1	NR_106828.1
chr16_KI270853v1_alt	745583	745650	745650	745650	-	1	745583	745650	67	MIR6511A1	NR_106766.1
chr16_KI270853v1_alt	760272	760366	760366	760366	-	1	760272	760366	94	MIR3180-3	NR_036144.1
chr16_KI270853v1_alt	763811	763876	763876	763876	-	1	763811	763876	65	MIR3670-3	NR_128712.1
chr16_KI270853v1_alt	770006	770090	770090	770090	-	1	770006	770090	84	MIR3179-3	NR_036145.1
chr16_KI270853v1_alt	849670	849747	849747	849747	-	1	849670	849747	77	MIR1972-1	NR_036054.1
chr16_KI270853v1_alt	875611	875705	875705	875705	-	1	875611	875705	94	MIR3180-1	NR_036141.1
chr16_KI270853v1_alt	879135	879200	879200	879200	-	1	879135	879200	65	MIR3670-1	NR_037442.1
chr16_KI270853v1_alt	885325	885409	885409	885409	-	1	885325	885409	84	MIR3179-1	NR_036140.1
chr16_KI270853v1_alt	1269042	1269108	1269108	1269108	-	1	1269042	1269108	66	MIR6506	NR_106761.1
chr16_KI270853v1_alt	1301304	1301383	1301383	1301383	+	1	1301304	1301383	79	MIR484	NR_030159.1
chr16_KI270853v1_alt	1958163	1958247	1958247	1958247	+	1	1958163	1958247	84	MIR3179-2	NR_036143.1
chr16_KI270853v1_alt	1964374	1964439	1964439	1964439	+	1	1964374	1964439	65	MIR3670-2	NR_049832.1
chr16_KI270853v1_alt	1967849	1967937	1967937	1967937	+	1	1967849	1967937	88	MIR3180-2	NR_036142.1
chr16_KI270853v1_alt	1982560	1982627	1982627	1982627	+	1	1982560	1982627	67	MIR6511A2	NR_106969.1
chr16_KI270853v1_alt	1988486	1988546	1988546	1988546	+	1	1988486	1988546	60	MIR6770-2	NR_107060.1
chr16_KI270853v1_alt	2028064	2028131	2028131	2028131	+	1	2028064	2028131	67	MIR6511A3	NR_106970.1
chr16_KV880768v1_fix	328513	328600	328600	328600	-	1	328513	328600	87	MIR3680-2	NR_049833.1
chr16_KV880768v1_fix	1598677	1598764	1598764	1598764	+	1	1598677	1598764	87	MIR3680-1	NR_037451.1
chr17_GL000258v2_alt	165798	165871	165871	165871	-	1	165798	165871	73	MIR4315-1	NR_036199.1
chr17_KI270857v1_alt	1270106	1270175	1270175	1270175	+	1	1270106	1270175	69	MIR2909	NR_036056.1
chr17_KI270857v1_alt	1854040	1854149	1854149	1854149	-	1	1854040	1854149	109	MIR378J	NR_106744.1
chr17_KI270857v1_alt	2737580	2737650	2737650	2737650	-	1	2737580	2737650	70	MIR4734	NR_039887.1
chr17_KI270857v1_alt	2755009	2755067	2755067	2755067	+	1	2755009	2755067	58	MIR4726	NR_039879.1
chr17_KI270857v1_alt	2861156	2861211	2861211	2861211	+	1	2861156	2861211	55	MIR4727	NR_039880.1
chr17_KI270861v1_alt	143930	144015	144015	144015	-	1	143930	144015	85	MIR22	NR_029494.1
chr17_KI270862v1_alt	61722	61806	61806	61806	-	1	61722	61806	84	MIR3183	NR_036148.1
chr17_KI270908v1_alt	165518	165591	165591	165591	-	1	165518	165591	73	MIR4315-1	NR_036199.1
chr17_KI270910v1_alt	61722	61806	61806	61806	-	1	61722	61806	84	MIR3183	NR_036148.1
chr17_KV766198v1_alt	101187	101260	101260	101260	-	1	101187	101260	73	MIR6778	NR_106836.1
chr17_MU273379v1_fix	123533	123583	123583	123583	+	1	123533	123583	50	MIR1268B	NR_039607.1
chr17_MU273380v1_fix	173523	173599	173599	173599	-	1	173523	173599	76	MIR4733	NR_039886.1
chr17_MU273382v1_fix	55353	55416	55416	55416	-	1	55353	55416	63	MIR4740	NR_039894.1
chr17_MU273382v1_fix	107308	107393	107393	107393	-	1	107308	107393	85	MIR3186	NR_036152.1
chr18_KQ090028v1_fix	155650	155719	155719	155719	+	1	155650	155719	69	MIR4743	NR_039897.2
chr19_GL949746v1_alt	256847	256919	256919	256919	+	1	256847	256919	72	MIR4752	NR_039907.1
chr19_GL949746v1_alt	551694	551769	551769	551769	+	1	551694	551769	75	MIR8061	NR_107028.1
chr19_GL949747v2_alt	256726	256798	256798	256798	+	1	256726	256798	72	MIR4752	NR_039907.1
chr19_GL949752v1_alt	550187	550262	550262	550262	+	1	550187	550262	75	MIR8061	NR_107028.1
chr19_GL949753v2_alt	257102	257174	257174	257174	+	1	257102	257174	72	MIR4752	NR_039907.1
chr19_GL949753v2_alt	371792	371867	371867	371867	+	1	371792	371867	75	MIR8061	NR_107028.1
chr19_KI270938v1_alt	257077	257149	257149	257149	+	1	257077	257149	72	MIR4752	NR_039907.1
chr19_KI270938v1_alt	627873	627948	627948	627948	+	1	627873	627948	75	MIR8061	NR_107028.1
chr19_KN196484v1_fix	89591	89678	89678	89678	-	1	89591	89678	87	MIR6719	NR_106777.1
chr19_ML143376v1_fix	48127	48200	48200	48200	-	1	48127	48200	73	MIR24-2	NR_029497.1
chr19_ML143376v1_fix	48280	48358	48358	48358	-	1	48280	48358	78	MIR27A	NR_029501.1
chr19_ML143376v1_fix	48427	48500	48500	48500	-	1	48427	48500	73	MIR23A	NR_029495.1
chr19_ML143376v1_fix	86539	86649	86649	86649	+	1	86539	86649	110	MIR181C	NR_029613.1
chr19_ML143376v1_fix	86715	86852	86852	86852	+	1	86715	86852	137	MIR181D	NR_030179.1
chr19_ML143376v1_fix	285201	285320	285320	285320	+	1	285201	285320	119	MIR1199	NR_106715.1
chr20_KI270869v1_alt	64116	64233	64233	64233	-	1	64116	64233	117	MIR1257	NR_031658.1
chr21_ML143377v1_fix	435486	435578	435578	435578	+	1	435486	435578	92	MIR6724-3	NR_128716.1
chr21_ML143377v1_fix	479654	479746	479746	479746	+	1	479654	479746	92	MIR6724-4	NR_128717.1
